"UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","MONTH",
"ABX","ABX Air Inc",13303,"MIA",11193,"CVG",12,
"ABX","ABX Air Inc",13487,"MSP",11193,"CVG",12,
"ABX","ABX Air Inc",13495,"MSY",12206,"HRL",12,
"ABX","ABX Air Inc",13495,"MSY",12266,"IAH",12,
"ABX","ABX Air Inc",13891,"ONT",11193,"CVG",12,
"ABX","ABX Air Inc",13891,"ONT",11298,"DFW",12,
"ABX","ABX Air Inc",13891,"ONT",14512,"RFD",12,
"ABX","ABX Air Inc",13930,"ORD",11193,"CVG",12,
"ABX","ABX Air Inc",13930,"ORD",11193,"CVG",12,
"ABX","ABX Air Inc",13930,"ORD",12324,"ILN",12,
"ABX","ABX Air Inc",14057,"PDX",12892,"LAX",12,
"ABX","ABX Air Inc",14057,"PDX",12892,"LAX",12,
"ABX","ABX Air Inc",14057,"PDX",14747,"SEA",12,
"ABX","ABX Air Inc",14100,"PHL",10721,"BOS",12,
"ABX","ABX Air Inc",14100,"PHL",11193,"CVG",12,
"ABX","ABX Air Inc",14307,"PVD",10821,"BWI",12,
"ABX","ABX Air Inc",14512,"RFD",10821,"BWI",12,
"ABX","ABX Air Inc",14512,"RFD",14307,"PVD",12,
"ABX","ABX Air Inc",14512,"RFD",14893,"SMF",12,
"ABX","ABX Air Inc",14576,"ROC",11193,"CVG",12,
"ABX","ABX Air Inc",14747,"SEA",11193,"CVG",12,
"ABX","ABX Air Inc",14747,"SEA",12892,"LAX",12,
"ABX","ABX Air Inc",14747,"SEA",14057,"PDX",12,
"ABX","ABX Air Inc",14893,"SMF",13891,"ONT",12,
"ABX","ABX Air Inc",14893,"SMF",14512,"RFD",12,
"ABX","ABX Air Inc",15370,"TUL",10423,"AUS",12,
"ABX","ABX Air Inc",15370,"TUL",11193,"CVG",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",12389,"ISN",11292,"DEN",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",11292,"DEN",14120,"PIR",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",11042,"CLE",10821,"BWI",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",14120,"PIR",11292,"DEN",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",11292,"DEN",12389,"ISN",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",10821,"BWI",11042,"CLE",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",11618,"EWR",11193,"CVG",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",10409,"ATY",14120,"PIR",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",14120,"PIR",10409,"ATY",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",11193,"CVG",11618,"EWR",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",14730,"SDF",10257,"ALB",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",10257,"ALB",14730,"SDF",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",10409,"ATY",11292,"DEN",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",10409,"ATY",14730,"SDF",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",11292,"DEN",10409,"ATY",12,
"AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",14730,"SDF",10409,"ATY",12,
"AMQ","Ameristar Air Cargo",10155,"ACT",12278,"ICT",12,
"AMQ","Ameristar Air Cargo",10171,"ADS",11049,"CLL",12,
"AMQ","Ameristar Air Cargo",10171,"ADS",12278,"ICT",12,
"AMQ","Ameristar Air Cargo",10171,"ADS",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",10747,"BRO",12884,"LAN",12,
"AMQ","Ameristar Air Cargo",11049,"CLL",10171,"ADS",12,
"AMQ","Ameristar Air Cargo",11049,"CLL",14107,"PHX",12,
"AMQ","Ameristar Air Cargo",11049,"CLL",15153,"TCL",12,
"AMQ","Ameristar Air Cargo",11259,"DAL",16091,"YIP",12,
"AMQ","Ameristar Air Cargo",11376,"DPA",16091,"YIP",12,
"AMQ","Ameristar Air Cargo",11430,"DTO",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",11433,"DTW",10171,"ADS",12,
"AMQ","Ameristar Air Cargo",11871,"GDC",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",11871,"GDC",14814,"SHV",12,
"AMQ","Ameristar Air Cargo",11871,"GDC",16091,"YIP",12,
"AMQ","Ameristar Air Cargo",11996,"GSP",11871,"GDC",12,
"AMQ","Ameristar Air Cargo",11996,"GSP",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",12264,"IAD",13342,"MKE",12,
"AMQ","Ameristar Air Cargo",12278,"ICT",10155,"ACT",12,
"AMQ","Ameristar Air Cargo",12278,"ICT",10171,"ADS",12,
"AMQ","Ameristar Air Cargo",12598,"JZT",14730,"SDF",12,
"AMQ","Ameristar Air Cargo",12884,"LAN",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",13061,"LRD",10778,"BTL",12,
"AMQ","Ameristar Air Cargo",13061,"LRD",11376,"DPA",12,
"AMQ","Ameristar Air Cargo",13061,"LRD",11871,"GDC",12,
"AMQ","Ameristar Air Cargo",13061,"LRD",11996,"GSP",12,
"AMQ","Ameristar Air Cargo",13061,"LRD",13256,"MFE",12,
"AMQ","Ameristar Air Cargo",13061,"LRD",13461,"MQY",12,
"AMQ","Ameristar Air Cargo",13061,"LRD",14512,"RFD",12,
"AMQ","Ameristar Air Cargo",13061,"LRD",14869,"SLC",12,
"AMQ","Ameristar Air Cargo",13061,"LRD",15153,"TCL",12,
"AMQ","Ameristar Air Cargo",13061,"LRD",15295,"TOL",12,
"AMQ","Ameristar Air Cargo",13061,"LRD",16091,"YIP",12,
"AMQ","Ameristar Air Cargo",13139,"LYH",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",13244,"MEM",16091,"YIP",12,
"AMQ","Ameristar Air Cargo",13256,"MFE",11996,"GSP",12,
"AMQ","Ameristar Air Cargo",13256,"MFE",14512,"RFD",12,
"AMQ","Ameristar Air Cargo",13461,"MQY",11259,"DAL",12,
"AMQ","Ameristar Air Cargo",13461,"MQY",13244,"MEM",12,
"AMQ","Ameristar Air Cargo",13898,"OPF",14730,"SDF",12,
"AMQ","Ameristar Air Cargo",14107,"PHX",11049,"CLL",12,
"AMQ","Ameristar Air Cargo",14492,"RDU",10171,"ADS",12,
"AMQ","Ameristar Air Cargo",14492,"RDU",14814,"SHV",12,
"AMQ","Ameristar Air Cargo",14512,"RFD",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",14512,"RFD",16091,"YIP",12,
"AMQ","Ameristar Air Cargo",14683,"SAT",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",14730,"SDF",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",14869,"SLC",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",15153,"TCL",11049,"CLL",12,
"AMQ","Ameristar Air Cargo",15153,"TCL",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",15295,"TOL",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",15295,"TOL",14814,"SHV",12,
"AMQ","Ameristar Air Cargo",16091,"YIP",10747,"BRO",12,
"AMQ","Ameristar Air Cargo",16091,"YIP",12264,"IAD",12,
"AMQ","Ameristar Air Cargo",16091,"YIP",12598,"JZT",12,
"AMQ","Ameristar Air Cargo",16091,"YIP",13061,"LRD",12,
"AMQ","Ameristar Air Cargo",16091,"YIP",13139,"LYH",12,
"AMQ","Ameristar Air Cargo",16091,"YIP",13244,"MEM",12,
"AMQ","Ameristar Air Cargo",16091,"YIP",13256,"MFE",12,
"AMQ","Ameristar Air Cargo",16091,"YIP",13461,"MQY",12,
"AMQ","Ameristar Air Cargo",16091,"YIP",13898,"OPF",12,
"AMQ","Ameristar Air Cargo",16091,"YIP",14492,"RDU",12,
"AMQ","Ameristar Air Cargo",16091,"YIP",14814,"SHV",12,
"AS","Alaska Airlines Inc.",10140,"ABQ",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10165,"ADK",10299,"ANC",12,
"AS","Alaska Airlines Inc.",10165,"ADK",10299,"ANC",12,
"AS","Alaska Airlines Inc.",10170,"ADQ",10299,"ANC",12,
"AS","Alaska Airlines Inc.",10170,"ADQ",10299,"ANC",12,
"AS","Alaska Airlines Inc.",10299,"ANC",10165,"ADK",12,
"AS","Alaska Airlines Inc.",10299,"ANC",10165,"ADK",12,
"AS","Alaska Airlines Inc.",10299,"ANC",10170,"ADQ",12,
"AS","Alaska Airlines Inc.",10299,"ANC",10551,"BET",12,
"AS","Alaska Airlines Inc.",10299,"ANC",10551,"BET",12,
"AS","Alaska Airlines Inc.",10299,"ANC",10754,"BRW",12,
"AS","Alaska Airlines Inc.",10299,"ANC",10754,"BRW",12,
"AS","Alaska Airlines Inc.",10299,"ANC",10926,"CDV",12,
"AS","Alaska Airlines Inc.",10299,"ANC",10926,"CDV",12,
"AS","Alaska Airlines Inc.",10299,"ANC",11630,"FAI",12,
"AS","Alaska Airlines Inc.",10299,"ANC",12173,"HNL",12,
"AS","Alaska Airlines Inc.",10299,"ANC",12523,"JNU",12,
"AS","Alaska Airlines Inc.",10299,"ANC",12523,"JNU",12,
"AS","Alaska Airlines Inc.",10299,"ANC",12758,"KOA",12,
"AS","Alaska Airlines Inc.",10299,"ANC",12819,"KTN",12,
"AS","Alaska Airlines Inc.",10299,"ANC",12819,"KTN",12,
"AS","Alaska Airlines Inc.",10299,"ANC",12889,"LAS",12,
"AS","Alaska Airlines Inc.",10299,"ANC",12892,"LAX",12,
"AS","Alaska Airlines Inc.",10299,"ANC",13830,"OGG",12,
"AS","Alaska Airlines Inc.",10299,"ANC",13873,"OME",12,
"AS","Alaska Airlines Inc.",10299,"ANC",13873,"OME",12,
"AS","Alaska Airlines Inc.",10299,"ANC",13930,"ORD",12,
"AS","Alaska Airlines Inc.",10299,"ANC",13970,"OTZ",12,
"AS","Alaska Airlines Inc.",10299,"ANC",13970,"OTZ",12,
"AS","Alaska Airlines Inc.",10299,"ANC",14057,"PDX",12,
"AS","Alaska Airlines Inc.",10299,"ANC",14107,"PHX",12,
"AS","Alaska Airlines Inc.",10299,"ANC",14256,"PSG",12,
"AS","Alaska Airlines Inc.",10299,"ANC",14485,"RDB",12,
"AS","Alaska Airlines Inc.",10299,"ANC",14709,"SCC",12,
"AS","Alaska Airlines Inc.",10299,"ANC",14709,"SCC",12,
"AS","Alaska Airlines Inc.",10299,"ANC",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10299,"ANC",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10299,"ANC",14828,"SIT",12,
"AS","Alaska Airlines Inc.",10299,"ANC",14828,"SIT",12,
"AS","Alaska Airlines Inc.",10299,"ANC",15841,"WRG",12,
"AS","Alaska Airlines Inc.",10299,"ANC",15991,"YAK",12,
"AS","Alaska Airlines Inc.",10397,"ATL",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10423,"AUS",14057,"PDX",12,
"AS","Alaska Airlines Inc.",10423,"AUS",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10551,"BET",10299,"ANC",12,
"AS","Alaska Airlines Inc.",10551,"BET",10299,"ANC",12,
"AS","Alaska Airlines Inc.",10559,"BFI",11298,"DFW",12,
"AS","Alaska Airlines Inc.",10666,"BLI",12758,"KOA",12,
"AS","Alaska Airlines Inc.",10666,"BLI",13830,"OGG",12,
"AS","Alaska Airlines Inc.",10666,"BLI",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10693,"BNA",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10713,"BOI",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10721,"BOS",14057,"PDX",12,
"AS","Alaska Airlines Inc.",10721,"BOS",14679,"SAN",12,
"AS","Alaska Airlines Inc.",10721,"BOS",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10754,"BRW",10299,"ANC",12,
"AS","Alaska Airlines Inc.",10754,"BRW",10299,"ANC",12,
"AS","Alaska Airlines Inc.",10754,"BRW",11630,"FAI",12,
"AS","Alaska Airlines Inc.",10800,"BUR",14057,"PDX",12,
"AS","Alaska Airlines Inc.",10800,"BUR",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10821,"BWI",12892,"LAX",12,
"AS","Alaska Airlines Inc.",10821,"BWI",14679,"SAN",12,
"AS","Alaska Airlines Inc.",10821,"BWI",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10926,"CDV",10299,"ANC",12,
"AS","Alaska Airlines Inc.",10926,"CDV",12523,"JNU",12,
"AS","Alaska Airlines Inc.",10926,"CDV",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10926,"CDV",14747,"SEA",12,
"AS","Alaska Airlines Inc.",10926,"CDV",15991,"YAK",12,
"AS","Alaska Airlines Inc.",10994,"CHS",14747,"SEA",12,
"AS","Alaska Airlines Inc.",11278,"DCA",12892,"LAX",12,
"AS","Alaska Airlines Inc.",11278,"DCA",14057,"PDX",12,
"AS","Alaska Airlines Inc.",11278,"DCA",14747,"SEA",12,
"AS","Alaska Airlines Inc.",11292,"DEN",14747,"SEA",12,
"AS","Alaska Airlines Inc.",11298,"DFW",10559,"BFI",12,
"AS","Alaska Airlines Inc.",11298,"DFW",14057,"PDX",12,
"AS","Alaska Airlines Inc.",11298,"DFW",14747,"SEA",12,
"AS","Alaska Airlines Inc.",11433,"DTW",14057,"PDX",12,
"AS","Alaska Airlines Inc.",11433,"DTW",14747,"SEA",12,
"AS","Alaska Airlines Inc.",11618,"EWR",13891,"ONT",12,
"AS","Alaska Airlines Inc.",11618,"EWR",14057,"PDX",12,
"AS","Alaska Airlines Inc.",11618,"EWR",14262,"PSP",12,
"AS","Alaska Airlines Inc.",11618,"EWR",14679,"SAN",12,
"AS","Alaska Airlines Inc.",11618,"EWR",14747,"SEA",12,
"AS","Alaska Airlines Inc.",11618,"EWR",14831,"SJC",12,
"AS","Alaska Airlines Inc.",11630,"FAI",10299,"ANC",12,
"AS","Alaska Airlines Inc.",11630,"FAI",14747,"SEA",12,
"AS","Alaska Airlines Inc.",11697,"FLL",14747,"SEA",12,
"AS","Alaska Airlines Inc.",11884,"GEG",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12173,"HNL",10299,"ANC",12,
"AS","Alaska Airlines Inc.",12173,"HNL",13796,"OAK",12,
"AS","Alaska Airlines Inc.",12173,"HNL",14057,"PDX",12,
"AS","Alaska Airlines Inc.",12173,"HNL",14679,"SAN",12,
"AS","Alaska Airlines Inc.",12173,"HNL",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12173,"HNL",14831,"SJC",12,
"AS","Alaska Airlines Inc.",12264,"IAD",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12266,"IAH",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12339,"IND",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12478,"JFK",14057,"PDX",12,
"AS","Alaska Airlines Inc.",12478,"JFK",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12523,"JNU",10299,"ANC",12,
"AS","Alaska Airlines Inc.",12523,"JNU",10299,"ANC",12,
"AS","Alaska Airlines Inc.",12523,"JNU",10926,"CDV",12,
"AS","Alaska Airlines Inc.",12523,"JNU",12819,"KTN",12,
"AS","Alaska Airlines Inc.",12523,"JNU",12819,"KTN",12,
"AS","Alaska Airlines Inc.",12523,"JNU",14256,"PSG",12,
"AS","Alaska Airlines Inc.",12523,"JNU",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12523,"JNU",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12523,"JNU",14828,"SIT",12,
"AS","Alaska Airlines Inc.",12523,"JNU",14828,"SIT",12,
"AS","Alaska Airlines Inc.",12523,"JNU",15841,"WRG",12,
"AS","Alaska Airlines Inc.",12523,"JNU",15991,"YAK",12,
"AS","Alaska Airlines Inc.",12758,"KOA",10299,"ANC",12,
"AS","Alaska Airlines Inc.",12758,"KOA",10666,"BLI",12,
"AS","Alaska Airlines Inc.",12758,"KOA",12173,"HNL",12,
"AS","Alaska Airlines Inc.",12758,"KOA",13796,"OAK",12,
"AS","Alaska Airlines Inc.",12758,"KOA",14057,"PDX",12,
"AS","Alaska Airlines Inc.",12758,"KOA",14679,"SAN",12,
"AS","Alaska Airlines Inc.",12758,"KOA",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12758,"KOA",14831,"SJC",12,
"AS","Alaska Airlines Inc.",12819,"KTN",10299,"ANC",12,
"AS","Alaska Airlines Inc.",12819,"KTN",10299,"ANC",12,
"AS","Alaska Airlines Inc.",12819,"KTN",12523,"JNU",12,
"AS","Alaska Airlines Inc.",12819,"KTN",12523,"JNU",12,
"AS","Alaska Airlines Inc.",12819,"KTN",14256,"PSG",12,
"AS","Alaska Airlines Inc.",12819,"KTN",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12819,"KTN",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12819,"KTN",14828,"SIT",12,
"AS","Alaska Airlines Inc.",12819,"KTN",14828,"SIT",12,
"AS","Alaska Airlines Inc.",12819,"KTN",15841,"WRG",12,
"AS","Alaska Airlines Inc.",12889,"LAS",10299,"ANC",12,
"AS","Alaska Airlines Inc.",12889,"LAS",14057,"PDX",12,
"AS","Alaska Airlines Inc.",12889,"LAS",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12892,"LAX",10299,"ANC",12,
"AS","Alaska Airlines Inc.",12892,"LAX",10821,"BWI",12,
"AS","Alaska Airlines Inc.",12892,"LAX",11278,"DCA",12,
"AS","Alaska Airlines Inc.",12892,"LAX",14057,"PDX",12,
"AS","Alaska Airlines Inc.",12892,"LAX",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12892,"LAX",14869,"SLC",12,
"AS","Alaska Airlines Inc.",12982,"LIH",13796,"OAK",12,
"AS","Alaska Airlines Inc.",12982,"LIH",14057,"PDX",12,
"AS","Alaska Airlines Inc.",12982,"LIH",14679,"SAN",12,
"AS","Alaska Airlines Inc.",12982,"LIH",14747,"SEA",12,
"AS","Alaska Airlines Inc.",12982,"LIH",14831,"SJC",12,
"AS","Alaska Airlines Inc.",13198,"MCI",14747,"SEA",12,
"AS","Alaska Airlines Inc.",13204,"MCO",14057,"PDX",12,
"AS","Alaska Airlines Inc.",13204,"MCO",14679,"SAN",12,
"AS","Alaska Airlines Inc.",13204,"MCO",14747,"SEA",12,
"AS","Alaska Airlines Inc.",13487,"MSP",14747,"SEA",12,
"AS","Alaska Airlines Inc.",13495,"MSY",14747,"SEA",12,
"AS","Alaska Airlines Inc.",13796,"OAK",12173,"HNL",12,
"AS","Alaska Airlines Inc.",13796,"OAK",12758,"KOA",12,
"AS","Alaska Airlines Inc.",13796,"OAK",12982,"LIH",12,
"AS","Alaska Airlines Inc.",13796,"OAK",13830,"OGG",12,
"AS","Alaska Airlines Inc.",13796,"OAK",14057,"PDX",12,
"AS","Alaska Airlines Inc.",13796,"OAK",14747,"SEA",12,
"AS","Alaska Airlines Inc.",13830,"OGG",10299,"ANC",12,
"AS","Alaska Airlines Inc.",13830,"OGG",10666,"BLI",12,
"AS","Alaska Airlines Inc.",13830,"OGG",13796,"OAK",12,
"AS","Alaska Airlines Inc.",13830,"OGG",14057,"PDX",12,
"AS","Alaska Airlines Inc.",13830,"OGG",14679,"SAN",12,
"AS","Alaska Airlines Inc.",13830,"OGG",14747,"SEA",12,
"AS","Alaska Airlines Inc.",13830,"OGG",14831,"SJC",12,
"AS","Alaska Airlines Inc.",13830,"OGG",14893,"SMF",12,
"AS","Alaska Airlines Inc.",13871,"OMA",14747,"SEA",12,
"AS","Alaska Airlines Inc.",13873,"OME",10299,"ANC",12,
"AS","Alaska Airlines Inc.",13873,"OME",10299,"ANC",12,
"AS","Alaska Airlines Inc.",13873,"OME",13970,"OTZ",12,
"AS","Alaska Airlines Inc.",13873,"OME",13970,"OTZ",12,
"AS","Alaska Airlines Inc.",13891,"ONT",14679,"SAN",12,
"AS","Alaska Airlines Inc.",13891,"ONT",14747,"SEA",12,
"AS","Alaska Airlines Inc.",13930,"ORD",10299,"ANC",12,
"AS","Alaska Airlines Inc.",13930,"ORD",14057,"PDX",12,
"AS","Alaska Airlines Inc.",13930,"ORD",14747,"SEA",12,
"AS","Alaska Airlines Inc.",13970,"OTZ",10170,"ADQ",12,
"AS","Alaska Airlines Inc.",13970,"OTZ",10299,"ANC",12,
"AS","Alaska Airlines Inc.",13970,"OTZ",10299,"ANC",12,
"AS","Alaska Airlines Inc.",13970,"OTZ",13873,"OME",12,
"AS","Alaska Airlines Inc.",14057,"PDX",10299,"ANC",12,
"AS","Alaska Airlines Inc.",14057,"PDX",10423,"AUS",12,
"AS","Alaska Airlines Inc.",14057,"PDX",10721,"BOS",12,
"AS","Alaska Airlines Inc.",14057,"PDX",10800,"BUR",12,
"AS","Alaska Airlines Inc.",14057,"PDX",11278,"DCA",12,
"AS","Alaska Airlines Inc.",14057,"PDX",11298,"DFW",12,
"AS","Alaska Airlines Inc.",14057,"PDX",11433,"DTW",12,
"AS","Alaska Airlines Inc.",14057,"PDX",11618,"EWR",12,
"AS","Alaska Airlines Inc.",14057,"PDX",12173,"HNL",12,
"AS","Alaska Airlines Inc.",14057,"PDX",12478,"JFK",12,
"AS","Alaska Airlines Inc.",14057,"PDX",12758,"KOA",12,
"AS","Alaska Airlines Inc.",14057,"PDX",12889,"LAS",12,
"AS","Alaska Airlines Inc.",14057,"PDX",12892,"LAX",12,
"AS","Alaska Airlines Inc.",14057,"PDX",12982,"LIH",12,
"AS","Alaska Airlines Inc.",14057,"PDX",13204,"MCO",12,
"AS","Alaska Airlines Inc.",14057,"PDX",13796,"OAK",12,
"AS","Alaska Airlines Inc.",14057,"PDX",13830,"OGG",12,
"AS","Alaska Airlines Inc.",14057,"PDX",13891,"ONT",12,
"AS","Alaska Airlines Inc.",14057,"PDX",13930,"ORD",12,
"AS","Alaska Airlines Inc.",14057,"PDX",14107,"PHX",12,
"AS","Alaska Airlines Inc.",14057,"PDX",14262,"PSP",12,
"AS","Alaska Airlines Inc.",14057,"PDX",14679,"SAN",12,
"AS","Alaska Airlines Inc.",14057,"PDX",14747,"SEA",12,
"AS","Alaska Airlines Inc.",14057,"PDX",14771,"SFO",12,
"AS","Alaska Airlines Inc.",14057,"PDX",14831,"SJC",12,
"AS","Alaska Airlines Inc.",14057,"PDX",14869,"SLC",12,
"AS","Alaska Airlines Inc.",14057,"PDX",14893,"SMF",12,
"AS","Alaska Airlines Inc.",14057,"PDX",14908,"SNA",12,
"AS","Alaska Airlines Inc.",14100,"PHL",14747,"SEA",12,
"AS","Alaska Airlines Inc.",14107,"PHX",10299,"ANC",12,
"AS","Alaska Airlines Inc.",14107,"PHX",14057,"PDX",12,
"AS","Alaska Airlines Inc.",14107,"PHX",14747,"SEA",12,
"AS","Alaska Airlines Inc.",14256,"PSG",10299,"ANC",12,
"AS","Alaska Airlines Inc.",14256,"PSG",10299,"ANC",12,
"AS","Alaska Airlines Inc.",14256,"PSG",12523,"JNU",12,
"AS","Alaska Airlines Inc.",14256,"PSG",12523,"JNU",12,
"AS","Alaska Airlines Inc.",14256,"PSG",12819,"KTN",12,
"AS","Alaska Airlines Inc.",14256,"PSG",14747,"SEA",12,
"AS","Alaska Airlines Inc.",14256,"PSG",15841,"WRG",12,
"AS","Alaska Airlines Inc.",14262,"PSP",14057,"PDX",12,
"AS","Alaska Airlines Inc.",14262,"PSP",14679,"SAN",12,
"AS","Alaska Airlines Inc.",14262,"PSP",14747,"SEA",12,
"AS","Alaska Airlines Inc.",14485,"RDB",10299,"ANC",12,
"AS","Alaska Airlines Inc.",14492,"RDU",14747,"SEA",12,
"AS","Alaska Airlines Inc.",14492,"RDU",15016,"STL",12,
"AS","Alaska Airlines Inc.",14679,"SAN",10721,"BOS",12,
"AS","Alaska Airlines Inc.",14679,"SAN",10821,"BWI",12,
"AS","Alaska Airlines Inc.",14679,"SAN",11618,"EWR",12,
"AS","Alaska Airlines Inc.",14679,"SAN",12173,"HNL",12,
"AS","Alaska Airlines Inc.",14679,"SAN",12758,"KOA",12,
"AS","Alaska Airlines Inc.",14679,"SAN",12982,"LIH",12,
"AS","Alaska Airlines Inc.",14679,"SAN",13204,"MCO",12,
"AS","Alaska Airlines Inc.",14679,"SAN",13830,"OGG",12,
"AS","Alaska Airlines Inc.",14679,"SAN",14057,"PDX",12,
"AS","Alaska Airlines Inc.",14679,"SAN",14747,"SEA",12,
"AS","Alaska Airlines Inc.",14679,"SAN",14869,"SLC",12,
"AS","Alaska Airlines Inc.",14683,"SAT",14747,"SEA",12,
"AS","Alaska Airlines Inc.",14689,"SBA",14747,"SEA",12,
"AS","Alaska Airlines Inc.",14709,"SCC",10299,"ANC",12,
"AS","Alaska Airlines Inc.",14709,"SCC",10299,"ANC",12,
"AS","Alaska Airlines Inc.",14709,"SCC",10754,"BRW",12,
"AS","Alaska Airlines Inc.",14709,"SCC",10754,"BRW",12,
"AS","Alaska Airlines Inc.",14709,"SCC",11630,"FAI",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10140,"ABQ",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10299,"ANC",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10299,"ANC",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10397,"ATL",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10423,"AUS",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10666,"BLI",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10693,"BNA",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10713,"BOI",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10721,"BOS",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10800,"BUR",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10821,"BWI",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10926,"CDV",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10926,"CDV",12,
"AS","Alaska Airlines Inc.",14747,"SEA",10994,"CHS",12,
"AS","Alaska Airlines Inc.",14747,"SEA",11278,"DCA",12,
"AS","Alaska Airlines Inc.",14747,"SEA",11292,"DEN",12,
"AS","Alaska Airlines Inc.",14747,"SEA",11298,"DFW",12,
"AS","Alaska Airlines Inc.",14747,"SEA",11433,"DTW",12,
"AS","Alaska Airlines Inc.",14747,"SEA",11618,"EWR",12,
"AS","Alaska Airlines Inc.",14747,"SEA",11630,"FAI",12,
"AS","Alaska Airlines Inc.",14747,"SEA",11697,"FLL",12,
"AS","Alaska Airlines Inc.",14747,"SEA",11884,"GEG",12,
"AS","Alaska Airlines Inc.",14747,"SEA",12173,"HNL",12,
"AS","Alaska Airlines Inc.",14747,"SEA",12264,"IAD",12,
"AS","Alaska Airlines Inc.",14747,"SEA",12266,"IAH",12,
"AS","Alaska Airlines Inc.",14747,"SEA",12339,"IND",12,
